sistema,num_cicloe,calle_prin,calle_secu,colonia,alcaldia,latitud,longitud,sitio_de_e,estatus
Ecobici,589,Cadiz,Calzada de Tlalpan,Alamos,Benito Juárez,19.39859,-99.137732,Arroyo,Instalada
Ecobici,590,Avenida Fernando,Isabel la Catolica,Alamos,Benito Juárez,19.399172,-99.140625,Arroyo,Instalada
Ecobici,591,Bolivar,La coruña,Alamos,Benito Juárez,19.402088,-99.142976,Arroyo,Instalada
Ecobici,592,Cadiz,Eje Central Lazaro Cardenas,Alamos,Benito Juárez,19.399664,-99.145136,Arroyo,Instalada
Ecobici,593,Zempoala,Diagonal de San Antonio,Narvarte,Benito Juárez,19.400943,-99.147989,Arroyo,Instalada
Ecobici,594,Xochicalco,Obrero Mundial,Piedad Narvarte,Benito Juárez,19.402277,-99.153294,Arroyo,Instalada
Ecobici,595,Yacatas,Diagonal de San Antonio,Narvarte,Benito Juárez,19.396983,-99.155114,Arroyo,Instalada
Ecobici,596,Cumbres de Maltrata,Uxmal,Narvarte,Benito Juárez,19.395205,-99.155049,Arroyo,Instalada
Ecobici,597,Diagonal San Antonio,Icacos,Narvarte,Benito Juárez,19.398858,-99.151211,Arroyo,Instalada
Ecobici,598,Palenque,Cumbres de Maltrata,Narvarte,Benito Juárez,19.3931,-99.152012,Arroyo,Instalada
Ecobici,599,La Morena,Zempoala,Narvarte,Benito Juárez,19.398143,-99.148333,Arroyo,Instalada
Ecobici,600,Cumbres de Acultzingo,Avenida Universidad,Narvarte,Benito Juárez,19.392463,-99.150544,Arroyo,Pendiente
Ecobici,601,Navarra,Av. Fernando,Alamos,Benito Juárez,19.395812,-99.145347,Arroyo,Instalada
Ecobici,602,Correspondencia,Eje Central Lazaro Cardenas,Postal,Benito Juárez,19.392523,-99.146194,Arroyo,Instalada
Ecobici,603,Castilla,Eje 4 sur Xola,Alamos,Benito Juárez,19.394422,-99.143291,Arroyo,Instalada
Ecobici,604,Andalucia,Carteros,Postal,Benito Juárez,19.390945,-99.142972,Arroyo,Instalada
Ecobici,605,5 de Febrero,Alfonso XIII,Alamos,Benito Juárez,19.39516,-99.139532,Arroyo,Pendiente
Ecobici,606,Aragon,Eje 4 Xola,Alamos,Benito Juárez,19.394481,-99.138924,Arroyo,Pendiente
Ecobici,607,Union Postal,Calzada de Tlalpan,Postal,Benito Juárez,19.390924,-99.13895,Arroyo,Instalada
Ecobici,608,Ahorro Postal,Francisco Marquez,Josefa Ortiz de Dominguez,Benito Juárez,19.388373,-99.139746,Arroyo,Instalada
Ecobici,609,Romero,Calzada de Tlalpan,Americas Unidas,Benito Juárez,19.384623,-99.139817,Arroyo,Instalada
Ecobici,610,Av. Víctor Hugo,Av. Niños Héroes de Chapultepec,Niños Heroes de Chapultepec,Benito Juárez,19.387174,-99.143708,Arroyo,Instalada
Ecobici,611,Miguel Negrete,Avenida Niños Heroes de Chapultepec,Niños Heroes de Chapultepec,Benito Juárez,19.387506,-99.146338,Arroyo,Instalada
Ecobici,612,Torres Adalid,Cumbres de Maltrata,Narvarte,Benito Juárez,19.388148,-99.148446,Arroyo,Instalada
Ecobici,613,Luz Saviñon,Doctor Jose Maria Vertiz,Narvarte,Benito Juárez,19.390019,-99.15111,Arroyo,Instalada
Ecobici,614,Luz Saviñon,Yacatas,Narvarte,Benito Juárez,19.390736,-99.155894,Arroyo,Pendiente
Ecobici,615,Tajin,Avenida Universidad,Narvarte,Benito Juárez,19.38748,-99.153876,Arroyo,Instalada
Ecobici,616,Palenque,Eje 5 Sur,Vertiz Narvarte,Benito Juárez,19.384778,-99.153023,Arroyo,Pendiente
Ecobici,617,Mitla,Eje 5 Sur,Narvarte,Benito Juárez,19.384589,-99.150517,Arroyo,Instalada
Ecobici,618,Bartolome R. Salido,Edzna,Vertiz Narvarte,Benito Juárez,19.381824,-99.148086,Arroyo,Instalada
Ecobici,619,Kiff,Rafael Solana Verduguillo,Independencia,Benito Juárez,19.381277,-99.145804,Arroyo,Instalada
Ecobici,620,Fernando Montes de Oca,Priv. Lago,Americas Unidas,Benito Juárez,19.381804,-99.142997,Arroyo,Instalada
Ecobici,621,Lago Poniente,Calzada de Tlalpan,Americas Unidas,Benito Juárez,19.379458,-99.140943,Arroyo,Instalada
Ecobici,622,Fernando Montes de Oca,Eje 6 Sur,San Simón Ticuman,Benito Juárez,19.378362,-99.144007,Arroyo,Instalada
Ecobici,623,Fernando Montes de Oca,Antonio Rodriguez,San Simón Ticuman,Benito Juárez,19.375518,-99.144118,Arroyo,Instalada
Ecobici,624,Luis Spota,Eje Central Lazaro Cardenas,San Simón Ticuman,Benito Juárez,19.377516,-99.148116,Arroyo,Instalada
Ecobici,625,Zempoala,Eje 6 Sur,Independencia,Benito Juárez,19.379521,-99.150052,Arroyo,Pendiente
Ecobici,626,San Borja,Peten,Vertiz Narvarte,Benito Juárez,19.382115,-99.153988,Arroyo,Instalada
Ecobici,627,Yacatas,San Borja,Narvarte,Benito Juárez,19.383387,-99.157037,Arroyo,Pendiente
Ecobici,628,Tenayuca,Chichen Itza,Letran Valle,Benito Juárez,19.378281,-99.15841,Arroyo,Instalada
Ecobici,629,Tajin,Chichen Itza,Letran Valle,Benito Juárez,19.376367,-99.155872,Arroyo,Instalada
Ecobici,630,Cuicuilco,Motozintla,Letran Valle,Benito Juárez,19.375677,-99.152953,Arroyo,Instalada
Ecobici,631,Miguel Laurent,Eje Central,Portales,Benito Juárez,19.372907,-99.149207,Arroyo,Instalada
Ecobici,632,Victor Hugo,Sevilla,Portales,Benito Juárez,19.370891,-99.151577,Arroyo,Pendiente
Ecobici,633,Canarias,Calzada Santa Cruz,San Simón Ticuman,Benito Juárez,19.372175,-99.146356,Arroyo,Instalada
Ecobici,634,Rumania,Avenida Victor Hugo,Portales,Benito Juárez,19.370133,-99.145866,Arroyo,Instalada
Ecobici,635,Calzada Santa Cruz,Antillas,Portales,Benito Juárez,19.370586,-99.142294,Arroyo,Instalada
Ecobici,636,Ajusco,Antillas,Portales,Benito Juárez,19.367131,-99.142838,Arroyo,Instalada
Ecobici,637,Ajusco,Emperadores,Portales,Benito Juárez,19.36576,-99.144413,Arroyo,Instalada
Ecobici,638,Antillas,Avenida de la Repulica,Portales,Benito Juárez,19.3632,-99.143729,Arroyo,Pendiente
Ecobici,639,Bulgaria,Rumania,Portales,Benito Juárez,19.364528,-99.146988,Arroyo,Instalada
Ecobici,640,Odesa,Bulgaria,Portales,Benito Juárez,19.367465,-99.148786,Arroyo,Instalada
Ecobici,641,Sevilla,Avenida Emperadores,Portales,Benito Juárez,19.366872,-99.152086,Arroyo,Pendiente
Ecobici,642,Avenida Republicas,Monrovia,Portales,Benito Juárez,19.364001,-99.150422,Arroyo,Instalada
Ecobici,643,Filipinas,Av. Pirineos,Portales,Benito Juárez,19.362323,-99.148805,Arroyo,Instalada
Ecobici,644,Monrovia,Avenida Popocatepetl (Eje 8 Sur),Portales,Benito Juárez,19.361371,-99.150619,Arroyo,Instalada
Ecobici,645,Saratoga,Ajusco,Portales,Benito Juárez,19.358634,-99.152732,Arroyo,Instalada
Ecobici,646,Avenida Nevado,Canarias,Portales,Benito Juárez,19.359701,-99.14825,Arroyo,Pendiente
Ecobici,647,Alhambra,Avenida Nevado,Portales,Benito Juárez,19.359093,-99.145247,Arroyo,Instalada
Ecobici,648,20 de Agosto,Calzada de Tlalpan,San Mateo,Coyoacán,19.353844,-99.146486,Arroyo,Pendiente
Ecobici,649,Heroes del 47,J. Aguilar y Lopez,San Mateo,Coyoacán,19.35072,-99.146786,Arroyo,Instalada
Ecobici,650,Xicoténcatl,Prolongación Xicoténcatl,San Diego Churubusco,Coyoacán,19.355945,-99.149258,Arroyo,Instalada
Ecobici,651,Heroes del 47,Avenida División del Norte,San Mateo,Coyoacán,19.351578,-99.150941,Arroyo,Instalada
Ecobici,652,Xicotencatl,Division del Norte,Del Carmen,Coyoacán,19.354876,-99.153611,Arroyo,Instalada
Ecobici,653,Londres,Avenida División del Norte,Del Carmen,Coyoacán,19.356685,-99.153272,Arroyo,Pendiente
Ecobici,654,Londres,San Pedro,Del Carmen,Coyoacán,19.355942,-99.157461,Arroyo,Instalada
Ecobici,655,Gómez Farías,Viena,Del Carmen,Coyoacán,19.357076,-99.160189,Arroyo,Instalada
Ecobici,656,Ignacio Allende,Paris,Del Carmen,Coyoacán,19.3543111,-99.16243611,Arroyo,Instalada
Ecobici,657,Madrid,Centenario,Del Carmen,Coyoacán,19.3574361,-99.16379444,Arroyo,Instalada
Ecobici,658,Vicente Guerrero,Berlin,Del Carmen,Coyoacán,19.355339,-99.165613,Arroyo,Instalada
Ecobici,659,Madrid,Avenida Mexico,Del Carmen,Coyoacán,19.3564861,-99.16945556,Arroyo,Instalada
Ecobici,660,Josefa Ortiz de Dominguez,Circuito Interior,Del Carmen,Coyoacán,19.3580028,-99.17010556,Arroyo,Instalada
Ecobici,661,Madrid,Avenida Universidad,Del Carmen,Coyoacán,19.35675,-99.171769,Arroyo,Instalada
Ecobici,662,Manzano,Circuito Interior,Axotla,Álvaro Obregón,19.362041,-99.175158,Arroyo,Instalada
Ecobici,663,Hortensia,Avenida Universidad,Axotla,Álvaro Obregón,19.3548028,-99.17541944,Arroyo,Instalada
Ecobici,664,Hortensia,2da cerrrada de Minerva,Florida,Álvaro Obregón,19.355544,-99.178992,Arroyo,Instalada
Ecobici,665,Moras,Mango,Florida,Álvaro Obregón,19.3589028,-99.17799722,Arroyo,Instalada
Ecobici,666,Moras,Naranjo,Florida,Álvaro Obregón,19.3614885,-99.17743249,Arroyo,Instalada
Ecobici,667,Hermes,Mosqueta,Credito Constructor,Benito Juárez,19.3639778,-99.18091389,Arroyo,Instalada
Ecobici,668,Plateros,Capuchinas,San Jose Insurgentes,Benito Juárez,19.367522,-99.181727,Banqueta,Instalada
Ecobici,669,Los Juarez,Sagredo,San Jose Insurgentes,Benito Juárez,19.37075451,-99.18743854,Arroyo,Instalada
Ecobici,670,Felix Parra,Flamencos,San Jose Insurgentes,Benito Juárez,19.3676,-99.18499167,Arroyo,Instalada
Ecobici,671,Plateros,Jose María Velasco,San Jose Insurgentes,Benito Juárez,19.364577,-99.186288,Arroyo,Instalada
Ecobici,672,Jose Maria Velasco,Damas,San Jose Insurgentes,Benito Juárez,19.36295,-99.183161,Arroyo,Instalada
Ecobici,673,Miguel Noreña,José María Ibarrarán,San Jose Insurgentes,Benito Juárez,19.363153,-99.186963,Arroyo,Instalada
Ecobici,674,Manuel M Ponce,Barranca del Muerto,Guadalupe Inn,Álvaro Obregón,19.361233,-99.184953,Arroyo,Pendiente
Ecobici,675,Macedonio Alcala,Gustavo Emilio Campa,Guadalupe Inn,Álvaro Obregón,19.36146,-99.1877,Arroyo,Pendiente
Ecobici,676,Ricardo Palmerin,Abundio Martinez,Guadalupe Inn,Álvaro Obregón,19.358262,-99.18809,Arroyo,Pendiente
Ecobici,677,Juan Pablo II,Avenida Insurgentes,Guadalupe Inn,Álvaro Obregón,19.359053,-99.184317,Arroyo,Pendiente
Ecobici,678,Francia,Tecoyotitla,Florida,Álvaro Obregón,19.35886344,-99.18292974,Arroyo,Instalada
Ecobici,679,Olivo,Tecoyotitla,Florida,Álvaro Obregón,19.354886,-99.184642,Arroyo,Instalada
Ecobici,680,Abundio Martinez,Miguel Lerdo de Tejada,Guadalupe Inn,Álvaro Obregón,19.355291,-99.186702,Arroyo,Pendiente
Ecobici,681,Guty Cardenas,Ricardo Castro,Guadalupe Inn,Álvaro Obregón,19.355817,-99.189142,Arroyo,Pendiente
Ecobici,682,Manuel M Ponce,Fernando M Villalpando,Guadalupe Inn,Álvaro Obregón,19.35355,-99.189519,Arroyo,Pendiente
Ecobici,683,Rio San Angel,Avenida Insurgentes,Guadalupe Inn,Álvaro Obregón,19.351417,-99.187314,Arroyo,Pendiente
Ecobici,684,Vito Alessio Robles,Tecoyotitla,Guadalupe Chimalistac,Álvaro Obregón,19.351594,-99.184772,Arroyo,Instalada
Ecobici,685,Av. de la Paz,Av. Insurgentes,Guadalupe Chimalistac,Álvaro Obregón,19.347693,-99.187026,Banqueta,Instalada
Ecobici,686,Avenida Vito Alessio Robles,Avenida Universidad,Agricola,Álvaro Obregón,19.352203,-99.178393,Arroyo,Instalada
Ecobici,687,Av. Francisco Sosa,Panzacola,Santa Catarina,Coyoacán,19.349348,-99.179015,Arroyo,Instalada
Ecobici,688,Panzacola,Avenida Miguel Angel de Quevedo,Barrio De Santa Catarina,Coyoacán,19.346975,-99.178791,Arroyo,Instalada
Ecobici,689,G. Perez Valenzuela,Tlapancalco,Santa Catarina,Coyoacán,19.351426,-99.175455,Arroyo,Instalada
Ecobici,690,Ignacio Zaragoza,Avenida Miguel Angel de Quevedo,Santa Catarina,Coyoacán,19.346492,-99.173818,Arroyo,Pendiente
Ecobici,691,Melchor Ocampo,Dulce Olivia,Santa Catarina,Coyoacán,19.347283,-99.170834,Arroyo,Instalada
Ecobici,692,Presidente Carranza,Francisco Sosa,Santa Catarina,Coyoacán,19.349149,-99.169646,Arroyo,Instalada
Ecobici,693,Xicotencatl,Vicente Guerrero,Del Carmen,Coyoacán,19.352531,-99.164913,Arroyo,Instalada
Ecobici,694,Ignacio Aldama,Centenario,Del Carmen,Coyoacán,19.353243,-99.163753,Arroyo,Instalada
Ecobici,695,Malintzin,Allende,Del Carmen,Coyoacán,19.352143,-99.162096,Arroyo,Instalada
Ecobici,696,Av. México,Malintzin,Del Carmen,Coyoacán,19.35154,-99.164523,Arroyo,Instalada
Ecobici,697,Francisco Sosa,Tres Cruces,Villa Coyoacan,Coyoacán,19.349277,-99.164921,Arroyo,Instalada
Ecobici,698,Cda. Alberto Zamora,Miguel Angel de Quevedo,Villa Coyoacán,Coyoacán,19.344855,-99.163575,Arroyo,Instalada
Ecobici,699,San Gregorio,Felipe Carrillo Puerto,Villa Coyoacán,Coyoacán,19.346895,-99.163868,Arroyo,Instalada
Ecobici,700,Abasolo,Avenida Miguel Hidalgo,Del Carmen,Coyoacán,19.350062,-99.160024,Arroyo,Instalada
Ecobici,701,Cuauhtémoc,Morelos,Del Carmen,Coyoacán,19.352052,-99.157981,Arroyo,Instalada
Ecobici,702,Fernandez Leal,Plaza de la Conchita,Barrio la Concepción,Coyoacán,19.347246,-99.15857,Arroyo,Instalada
Ecobici,703,Avenida Miguel Hidalgo,Calzada General Anaya,Del Carmen,Coyoacán,19.350776,-99.155379,Arroyo,Instalada
Ecobici,704,Pacifico,Asia,Barrio la Concepción,Coyoacán,19.344976,-99.157824,Arroyo,Instalada
Ecobici,705,America,Vicente Garcia Torres,Parque San Andres,Coyoacán,19.344021,-99.154763,Arroyo,Pendiente
Ecobici,706,Canada,Acolotitla,Barrio San Lucas,Coyoacán,19.347503,-99.15244,Arroyo,Instalada
Ecobici,707,Irlanda,División del Norte,Parque San Andres,Coyoacán,19.348076,-99.14906,Arroyo,Instalada
Ecobici,708,Irlanda,Canada,Parque San Andres,Coyoacán,19.346489,-99.145828,Arroyo,Instalada
Ecobici,709,Inglaterra,Antigua Taxqueña,Parque San Andres,Coyoacán,19.344271,-99.149973,Arroyo,Instalada
Ecobici,107 - 108,Tolsá,Balderas,Centro,Cuauhtémoc,19.427329,-99.149971,Arroyo,Instalada
Ecobici,158 - 159,Huatabampo,Eje 1 Pte. Av. Cuauhtémoc,Roma Sur,Cuauhtémoc,19.407507,-99.155541,Arroyo,Instalada
Ecobici,192 - 193,Rubén Darío,Reforma,Bosque de Chapultepec,Miguel Hidalgo,19.42592,-99.190755,Camellón,Instalada
Ecobici,235 - 236,Campos Elíseos,Moliere,Polanco,Miguel Hidalgo,19.429332,-99.202181,Arroyo,Instalada
Ecobici,237 - 238,Andrés Bello,George Eliot,Polanco,Miguel Hidalgo,19.426744,-99.193986,Arroyo,Instalada
Ecobici,264 - 275,Héroes Ferrocarrileros,Jesús García,Buenavista,Cuauhtémoc,19.440985,-99.152935,Arroyo,Instalada
Ecobici,266 - 267,Jesús García,Carlos J. Meneses,Buenavista,Cuauhtémoc,19.444031,-99.152187,Arroyo,Instalada
Ecobici,268 - 269,Luis Donaldo Colosio,Jesús García,Buenavista,Cuauhtémoc,19.442467,-99.151658,Arroyo,Instalada
Ecobici,271 - 272,Jesús García,Carlos J. Meneses,Buenavista,Cuauhtémoc,19.443684,-99.152465,Arroyo,Instalada
Ecobici,273 - 274,Luis Donaldo Colosio,Jesús García,Buenavista,Cuauhtémoc,19.442707,-99.152956,Arroyo,Instalada
Ecobici,390 - 391,Oso,Félix Cuevas,Actipan,Benito Juárez,19.373384,-99.178173,Arroyo,Instalada
Ecobici,445 - 446,Riff,Avenida Río Churubusco,General Pedro María Anaya,Benito Juárez,19.358934,-99.156064,Arroyo,Instalada
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
